,Participant,Condition,TrialId,Score,ExpectedScore,NumClicks,Actions,Selection,Seed,ClickAgreement
1579,223,1,test_9,4.330025265817762,3.6583401357980017,5,"[[0, 4, 1], [0, 4, 5], [1, 4, 5], [2, 4, 1], [2, 4, 5]]",2,12,1.0
1580,225,1,test_0,3.673830218003717,3.620345369814417,5,"[[0, 4, 1], [1, 2, 5], [2, 4, 5], [0, 4, 5], [2, 2, 1]]",2,21,0.5
1581,225,1,test_1,3.7176159406472458,3.5394031383805182,5,"[[0, 4, 5], [0, 4, 1], [1, 2, 1], [2, 4, 5], [4, 4, 1]]",1,20,0.3333333333333333
1582,225,1,test_2,4.974507940308268,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [0, 4, 5]]",3,19,0.3333333333333333
1583,225,1,test_3,3.7710332588389193,3.6529635622456467,5,"[[4, 2, 5], [4, 4, 1], [3, 4, 5], [2, 4, 1], [2, 2, 1]]",4,18,0.16666666666666666
1584,225,1,test_4,5.009721622330666,3.819585999123455,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [1, 4, 5]]",1,17,0.4
1585,225,1,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,16,1.0
1586,225,1,test_6,4.276378583114634,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,15,0.5
1587,225,1,test_7,3.8326020671271595,3.714932529068927,5,"[[0, 2, 1], [1, 2, 1], [1, 4, 1], [0, 4, 1], [3, 4, 5]]",3,14,0.6666666666666666
1588,225,1,test_8,4.492134674806647,3.8175859991234553,5,"[[0, 4, 1], [2, 4, 1], [1, 4, 1], [4, 4, 5], [0, 4, 5]]",0,13,0.5
1589,225,1,test_9,4.330025265817762,3.6583401357980017,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [0, 4, 5], [2, 4, 5]]",2,12,0.5
1590,226,0,test_0,3.4346808152258026,3.410602336710381,2,"[[1, 0, 5], [0, 0, 5]]",1,21,0.0
1591,226,0,test_1,2.5257916945787295,3.047661770861363,4,"[[1, 4, 5], [0, 4, 5], [1, 5, 5], [0, 5, 5]]",0,20,0.4
1592,226,0,test_2,2.2916700851155087,3.410602336710381,2,"[[1, 0, 5], [0, 0, 5]]",1,19,0.0
1593,226,0,test_3,3.884941435514118,3.410602336710381,2,"[[1, 0, 5], [0, 0, 5]]",1,18,0.0
1594,226,0,test_4,5.013721622330666,3.3914041461717415,2,"[[1, 0, 5], [0, 0, 5]]",1,17,0.0
1595,226,0,test_5,2.1547273335764157,3.410602336710381,2,"[[1, 0, 5], [0, 0, 5]]",0,16,0.0
1596,226,0,test_6,3.0145487356885257,3.3914041461717415,2,"[[0, 0, 5], [1, 0, 5]]",1,15,0.0
1597,226,0,test_7,2.089432174465732,3.410602336710381,2,"[[1, 0, 5], [0, 0, 5]]",0,14,0.0
1598,226,0,test_8,3.125021540751824,3.410602336710381,2,"[[1, 0, 5], [0, 0, 5]]",1,13,0.0
1599,226,0,test_9,3.1524022861305125,3.401003241441061,2,"[[1, 0, 5], [0, 0, 5]]",1,12,0.0
1600,228,2,test_0,3.673830218003717,3.4721058347672322,5,"[[2, 4, 5], [0, 4, 5], [4, 4, 1], [3, 4, 1], [1, 4, 1]]",2,21,1.0
1601,228,2,test_1,3.4102692891541935,3.714932529068927,5,"[[0, 5, 1], [1, 2, 1], [2, 2, 1], [3, 3, 5], [4, 4, 5]]",4,20,0.16666666666666666
1602,228,2,test_2,2.683272404263442,3.863814003666392,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [2, 2, 1], [0, 2, 5]]",0,19,0.5
1603,228,2,test_3,2.594609340489543,3.4724273761679676,5,"[[0, 5, 1], [1, 3, 1], [4, 2, 1], [3, 4, 1], [2, 2, 2]]",3,18,0.3333333333333333
1604,228,2,test_4,4.13477113526486,3.7571026173530764,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 5], [1, 2, 5], [2, 2, 5]]",2,17,0.5
1605,228,2,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 5, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 1]]",4,16,0.16666666666666666
1606,228,2,test_6,3.267755520533366,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 5]]",0,15,0.3333333333333333
1607,228,2,test_7,3.8326020671271595,3.4961230427977856,5,"[[4, 4, 5], [3, 4, 5], [3, 4, 1], [4, 4, 1], [3, 2, 2]]",3,14,0.5
1608,228,2,test_8,4.492134674806647,3.479433152824268,5,"[[0, 4, 1], [1, 4, 1], [0, 4, 5], [0, 2, 1], [0, 4, 3]]",0,13,0.5
1609,228,2,test_9,4.330025265817762,3.7436438688632814,5,"[[0, 4, 4], [1, 4, 4], [2, 4, 4], [2, 4, 1], [2, 4, 5]]",2,12,0.3333333333333333
1610,229,1,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,21,1.0
1611,229,1,test_1,3.4102692891541935,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,20,0.8333333333333334
1612,229,1,test_2,4.974507940308268,3.714932529068927,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,19,0.6666666666666666
1613,229,1,test_3,3.7710332588389193,3.714932529068927,5,"[[0, 4, 5], [1, 5, 5], [2, 5, 1], [3, 5, 1], [4, 4, 5]]",4,18,0.3333333333333333
1614,229,1,test_4,5.007721622330666,3.714932529068927,5,"[[0, 5, 5], [1, 4, 5], [2, 5, 5], [3, 5, 1], [4, 5, 5]]",1,17,0.3333333333333333
1615,229,1,test_5,3.076003612951342,3.4721058347672322,5,"[[0, 5, 5], [1, 5, 1], [2, 4, 5], [3, 4, 1], [4, 5, 5]]",2,16,0.16666666666666666
1616,229,1,test_6,3.4135681227738472,3.4852019425588083,5,"[[0, 5, 1], [1, 5, 4], [2, 5, 5], [3, 5, 1], [4, 5, 5]]",2,15,0.16666666666666666
1617,229,1,test_7,3.2103132884371424,3.450717014773849,5,"[[0, 5, 5], [1, 5, 1], [2, 5, 5], [3, 5, 5], [4, 5, 1]]",1,14,0.16666666666666666
1618,229,1,test_8,4.037376016920881,3.4472858753803726,5,"[[0, 5, 5], [1, 5, 1], [2, 5, 4], [3, 5, 1], [4, 5, 4]]",2,13,0.16666666666666666
1619,229,1,test_9,3.1464022861305128,3.415685596279428,5,"[[0, 5, 1], [1, 5, 1], [2, 5, 1], [3, 5, 5], [4, 5, 5]]",1,12,0.16666666666666666
1620,230,0,test_0,3.876370498244402,3.4784273761679674,2,"[[1, 4, 1], [0, 4, 1]]",0,21,0.6666666666666666
1621,230,0,test_1,2.5297916945787295,3.545403138380518,2,"[[0, 2, 1], [1, 3, 4]]",0,20,0.0
1622,230,0,test_2,2.6892724042634417,3.4216855962794277,2,"[[0, 5, 1], [1, 4, 4]]",0,19,0.0
1623,230,0,test_3,3.947203480779368,3.4502920778458046,2,"[[0, 1, 1], [1, 2, 1]]",0,18,0.0
1624,230,0,test_4,4.534718959444991,3.4821735195125685,2,"[[0, 5, 0], [1, 2, 0]]",0,17,0.0
1625,230,0,test_5,2.707891987390495,3.537944123290799,2,"[[0, 5, 2], [1, 2, 2]]",1,16,0.0
1626,230,0,test_6,3.0145487356885257,3.439517756203957,2,"[[0, 2, 1], [1, 2, 1]]",1,15,0.0
1627,230,0,test_7,2.089432174465732,3.35462363615091,2,"[[0, 5, 2], [1, 4, 1]]",0,14,0.3333333333333333
1628,230,0,test_8,3.121021540751824,3.466566709034664,4,"[[0, 0, 1], [1, 1, 4], [1, 4, 4], [0, 3, 3]]",1,13,0.0
1629,230,0,test_9,3.5587537374574727,3.3457937748315945,4,"[[0, 5, 2], [1, 5, 2], [1, 1, 3], [0, 1, 1]]",0,12,0.0
1630,231,0,test_0,3.430194807552933,3.3696583040199117,5,"[[4, 1, 5], [0, 2, 3], [1, 2, 2], [2, 5, 4], [4, 5, 1]]",4,21,0.16666666666666666
1631,231,0,test_1,3.4102692891541935,3.3458858844469934,5,"[[4, 5, 5], [3, 5, 5], [3, 2, 3], [1, 2, 2], [1, 5, 5]]",4,20,0.16666666666666666
1632,231,0,test_2,3.5999281007395374,3.5563244334603668,5,"[[0, 5, 5], [0, 5, 2], [3, 5, 3], [4, 5, 5], [4, 2, 2]]",4,19,0.16666666666666666
1633,231,0,test_3,3.8789414355141183,3.450717014773849,5,"[[3, 5, 5], [3, 5, 4], [1, 5, 1], [2, 5, 2], [0, 5, 4]]",1,18,0.16666666666666666
1634,231,0,test_4,3.473502531357328,3.445430552536159,5,"[[0, 2, 2], [1, 2, 5], [3, 5, 3], [2, 5, 3], [4, 2, 2]]",3,17,0.16666666666666666
1635,231,0,test_5,3.076003612951342,3.424492875419641,5,"[[4, 5, 5], [3, 5, 5], [3, 0, 1], [2, 3, 3], [2, 5, 1]]",2,16,0.16666666666666666
1636,231,0,test_6,4.276378583114634,3.4773522873613505,5,"[[0, 3, 5], [1, 3, 3], [2, 5, 5], [3, 5, 3], [4, 5, 3]]",4,15,0.16666666666666666
1637,231,0,test_7,3.2103132884371424,3.4700337194623883,5,"[[0, 3, 3], [1, 3, 3], [2, 3, 0], [4, 1, 5], [3, 3, 5]]",1,14,0.16666666666666666
1638,231,0,test_8,4.492134674806647,3.4254300164219122,5,"[[1, 5, 3], [0, 5, 2], [0, 2, 2], [0, 2, 5], [0, 3, 1]]",0,13,0.16666666666666666
1639,231,0,test_9,4.1492307800824815,3.3607077571153168,5,"[[2, 1, 5], [2, 5, 1], [3, 1, 4], [3, 5, 2], [3, 2, 1]]",3,12,0.16666666666666666
1640,232,1,test_0,3.438194807552933,3.3991636033333332,1,"[[0, 4, 5]]",4,21,0.5
1641,232,1,test_1,3.0873886104229364,3.3991636033333332,1,"[[0, 1, 5]]",2,20,0.0
1642,232,1,test_2,4.185104318830438,3.3991636033333332,1,"[[0, 1, 1]]",2,19,0.0
1643,232,1,test_3,3.6670108574319666,3.4932019425588083,1,"[[2, 5, 5]]",2,18,0.0
1644,232,1,test_4,4.140771135264861,3.720932529068927,2,"[[1, 5, 4], [2, 4, 5]]",2,17,0.0
1645,232,1,test_5,3.522098472857013,3.4438279079462615,3,"[[0, 1, 5], [1, 3, 1], [4, 1, 0]]",4,16,0.0
1646,232,1,test_6,4.282378583114634,3.6989809799081295,2,"[[1, 2, 0], [4, 4, 0]]",4,15,0.0
1647,232,1,test_7,2.0914321744657323,3.412059479162051,1,"[[0, 0, 4]]",0,14,0.0
1648,232,1,test_8,3.8243146100428214,3.7009809799081297,1,"[[3, 4, 0]]",3,13,0.0
1649,232,1,test_9,4.155230780082482,3.4855158428660578,2,"[[3, 5, 2], [4, 4, 5]]",3,12,0.0
1650,233,2,test_0,3.673830218003717,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,21,0.6666666666666666
1651,233,2,test_1,3.9166335377372854,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",3,20,0.8333333333333334
1652,233,2,test_2,3.5999281007395374,3.5387589123278556,5,"[[0, 4, 5], [1, 2, 5], [2, 5, 1], [3, 5, 1], [4, 2, 5]]",4,19,0.3333333333333333
1653,233,2,test_3,3.6590108574319666,3.7162186946718703,5,"[[0, 5, 5], [1, 3, 5], [2, 4, 1], [3, 2, 5], [4, 5, 1]]",2,18,0.16666666666666666
1654,233,2,test_4,4.13477113526486,3.714932529068927,5,"[[0, 5, 5], [1, 2, 1], [2, 4, 5], [3, 5, 2], [4, 5, 1]]",2,17,0.16666666666666666
1655,233,2,test_5,3.518098472857013,3.4446883653721114,5,"[[0, 4, 5], [1, 4, 5], [2, 5, 1], [3, 0, 5], [4, 5, 0]]",4,16,0.5
1656,233,2,test_6,3.008548735688526,3.2286360576640654,5,"[[0, 4, 5], [1, 4, 1], [4, 2, 5], [3, 4, 1], [2, 4, 1]]",1,15,0.8333333333333334
1657,233,2,test_7,4.102659872274207,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,14,0.6666666666666666
1658,233,2,test_8,4.492134674806647,3.714932529068927,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 4], [3, 4, 1], [4, 4, 5]]",0,13,0.3333333333333333
1659,233,2,test_9,3.5627537374574727,3.869814003666392,2,"[[0, 4, 1], [0, 2, 5]]",0,12,0.3333333333333333
1660,234,0,test_0,3.673830218003717,3.6959244543554646,5,"[[0, 4, 3], [1, 4, 4], [2, 4, 3], [3, 4, 3], [4, 4, 3]]",2,21,0.16666666666666666
1661,234,0,test_1,3.9166335377372854,3.7031791264047493,5,"[[0, 4, 4], [1, 4, 4], [2, 4, 4], [3, 4, 4], [4, 4, 4]]",3,20,0.16666666666666666
1662,234,0,test_2,4.974507940308268,3.430214205936136,5,"[[0, 2, 0], [1, 2, 0], [2, 2, 0], [3, 2, 0], [4, 2, 0]]",3,19,0.16666666666666666
1663,234,0,test_3,3.7710332588389193,3.480298976584513,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 4]]",4,18,0.16666666666666666
1664,234,0,test_4,5.007721622330666,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",1,17,0.5
1665,234,0,test_5,2.7018919873904954,3.6959244543554646,5,"[[0, 4, 3], [1, 4, 3], [2, 4, 3], [3, 4, 3], [4, 4, 3]]",1,16,0.16666666666666666
1666,234,0,test_6,3.2135366990649885,3.6929809799081297,5,"[[0, 4, 1], [1, 4, 0], [2, 4, 0], [3, 4, 0], [4, 4, 0]]",3,15,0.3333333333333333
1667,234,0,test_7,4.102659872274207,3.4761735195125687,5,"[[0, 5, 0], [1, 5, 0], [2, 5, 0], [3, 5, 0], [4, 5, 0]]",2,14,0.16666666666666666
1668,234,0,test_8,4.037376016920881,3.3851089570841038,5,"[[0, 3, 5], [1, 3, 5], [2, 3, 5], [3, 3, 5], [4, 3, 5]]",2,13,0.16666666666666666
1669,234,0,test_9,4.1492307800824815,3.479515842866058,5,"[[0, 5, 2], [1, 5, 2], [2, 5, 2], [3, 5, 2], [4, 5, 2]]",3,12,0.16666666666666666
1670,235,0,test_0,3.4386808152258026,3.401163603333333,0,[],1,21,0.0
1671,235,0,test_1,3.7276159406472456,3.401163603333333,0,[],1,20,0.0
1672,235,0,test_2,2.6932724042634417,3.401163603333333,0,[],0,19,0.0
1673,235,0,test_3,3.888941435514118,3.401163603333333,0,[],1,18,0.0
1674,235,0,test_4,5.017721622330666,3.401163603333333,0,[],1,17,0.0
1675,235,0,test_5,3.086003612951342,3.401163603333333,0,[],2,16,0.0
1676,235,0,test_6,3.2235366990649883,3.401163603333333,0,[],3,15,0.0
1677,235,0,test_7,3.715446499517997,3.401163603333333,0,[],4,14,0.0
1678,235,0,test_8,4.502134674806647,3.401163603333333,0,[],0,13,0.0
1679,235,0,test_9,3.1564022861305125,3.401163603333333,0,[],1,12,0.0
1680,236,0,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,21,1.0
1681,236,0,test_1,3.9166335377372854,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,20,0.8333333333333334
1682,236,0,test_2,4.974507940308268,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,19,0.6666666666666666
1683,236,0,test_3,3.8789414355141183,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",1,18,0.5
1684,236,0,test_4,5.007721622330666,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",1,17,0.3333333333333333
1685,236,0,test_5,2.7058919873904954,3.233279140465537,3,"[[0, 4, 5], [1, 4, 5], [2, 4, 5]]",1,16,0.75
1686,236,0,test_6,3.0185487356885257,3.401163603333333,0,[],1,15,0.0
1687,236,0,test_7,3.220313288437142,3.401163603333333,0,[],1,14,0.0
1688,236,0,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
1689,236,0,test_9,3.1564022861305125,3.401163603333333,0,[],1,12,0.0
1690,237,1,test_0,3.673830218003717,3.7162186946718703,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,21,0.6666666666666666
1691,237,1,test_1,3.9166335377372854,3.714932529068927,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 5], [4, 4, 1]]",3,20,0.8333333333333334
1692,237,1,test_2,4.177104318830438,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 5], [4, 4, 1]]",2,19,0.3333333333333333
1693,237,1,test_3,3.7710332588389193,3.7162186946718703,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 1], [3, 4, 5], [4, 4, 1]]",4,18,0.5
1694,237,1,test_4,5.007721622330666,3.714932529068927,5,"[[0, 4, 5], [4, 4, 1], [3, 4, 1], [3, 2, 5], [1, 4, 5]]",1,17,0.3333333333333333
1695,237,1,test_5,2.148727333576416,3.7012653241619238,5,"[[0, 4, 2], [1, 4, 1], [2, 4, 5], [3, 4, 0], [4, 4, 4]]",0,16,0.16666666666666666
1696,237,1,test_6,4.276378583114634,3.6929809799081297,5,"[[0, 4, 2], [1, 4, 3], [2, 4, 1], [3, 4, 5], [4, 4, 0]]",4,15,0.5
1697,237,1,test_7,3.7054464995179974,3.235155841797626,5,"[[0, 4, 1], [1, 4, 0], [2, 4, 5], [3, 4, 2], [4, 4, 4]]",4,14,0.5
1698,237,1,test_8,3.8163146100428214,3.714932529068927,5,"[[0, 4, 5], [0, 2, 5], [1, 4, 4], [2, 4, 1], [3, 4, 5]]",3,13,0.3333333333333333
1699,237,1,test_9,4.1492307800824815,3.7012653241619238,5,"[[0, 4, 4], [1, 4, 1], [2, 4, 5], [4, 4, 5], [3, 4, 2]]",3,12,0.6666666666666666
1700,238,2,test_0,3.4386808152258026,3.401163603333333,0,[],1,21,0.0
1701,238,2,test_1,3.089388610422936,3.401163603333333,0,[],2,20,0.0
1702,238,2,test_2,2.6892724042634417,3.397163603333333,2,"[[1, 2, 3], [2, 0, 1]]",0,19,0.0
1703,238,2,test_3,3.8789414355141183,3.3428501521287153,5,"[[2, 3, 5], [1, 2, 4], [1, 0, 0], [2, 0, 0], [2, 2, 0]]",1,18,0.16666666666666666
1704,238,2,test_4,3.473502531357328,3.418377544742439,5,"[[3, 0, 0], [4, 5, 5], [4, 0, 5], [3, 1, 0], [3, 4, 1]]",3,17,0.16666666666666666
1705,238,2,test_5,2.7018919873904954,2.9180277192484665,5,"[[1, 1, 0], [1, 4, 2], [1, 4, 4], [1, 3, 4], [1, 2, 4]]",1,16,0.16666666666666666
1706,238,2,test_6,4.284378583114634,3.402714624499632,1,"[[4, 0, 0]]",4,15,0.0
1707,238,2,test_7,3.7054464995179974,2.8723867198126873,5,"[[4, 1, 0], [4, 0, 0], [4, 4, 0], [4, 1, 5], [4, 2, 5]]",4,14,0.16666666666666666
1708,238,2,test_8,3.1190215407518243,3.5091764825600906,5,"[[1, 0, 0], [1, 0, 1], [1, 1, 0], [1, 2, 0], [1, 2, 1]]",1,13,0.16666666666666666
1709,238,2,test_9,0.7745980005820934,2.4882572416109148,5,"[[4, 0, 0], [4, 1, 0], [4, 2, 0], [4, 3, 0], [4, 4, 0]]",4,12,0.16666666666666666
1710,239,1,test_0,3.4346808152258026,3.4746890335404808,2,"[[0, 4, 5], [1, 4, 2]]",1,21,0.3333333333333333
1711,239,1,test_1,3.7216159406472458,3.62402268516249,3,"[[0, 2, 5], [1, 4, 1], [1, 2, 5]]",1,20,0.0
1712,239,1,test_2,4.978507940308267,3.718932529068927,3,"[[4, 4, 1], [3, 4, 5], [2, 4, 2]]",3,19,0.5
1713,239,1,test_3,3.8829414355141183,3.718932529068927,3,"[[0, 2, 4], [0, 4, 5], [1, 4, 5]]",1,18,0.25
1714,239,1,test_4,5.013721622330666,3.8235859991234555,2,"[[1, 4, 5], [1, 4, 1]]",1,17,1.0
1715,239,1,test_5,3.5240984728570126,3.505094272472548,2,"[[4, 4, 5], [4, 4, 1]]",4,16,0.3333333333333333
1716,239,1,test_6,3.012548735688526,3.4240130669839677,3,"[[1, 4, 1], [1, 4, 4], [1, 2, 5]]",1,15,0.25
1717,239,1,test_7,2.0874321744657323,3.2333446151488596,3,"[[0, 2, 3], [0, 4, 4], [0, 5, 5]]",0,14,0.0
1718,239,1,test_8,3.1230215407518243,3.1768834128986803,3,"[[1, 4, 4], [1, 4, 2], [1, 2, 4]]",1,13,0.0
1719,239,1,test_9,4.336025265817762,3.840057177186973,2,"[[2, 4, 3], [2, 2, 3]]",2,12,0.0
1720,240,0,test_0,3.673830218003717,3.4857484332682698,5,"[[0, 4, 1], [1, 2, 5], [2, 5, 1], [3, 4, 1], [4, 5, 5]]",2,21,0.3333333333333333
1721,240,0,test_1,3.9166335377372854,3.8175859991234553,5,"[[0, 5, 5], [1, 4, 1], [2, 5, 5], [3, 4, 1], [3, 4, 5]]",3,20,0.3333333333333333
1722,240,0,test_2,4.974507940308268,3.714932529068927,5,"[[0, 2, 1], [1, 4, 5], [2, 2, 1], [3, 4, 5], [4, 4, 5]]",3,19,0.3333333333333333
1723,240,0,test_3,3.8789414355141183,3.7162186946718703,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 5], [3, 2, 1], [4, 5, 1]]",1,18,0.5
1724,240,0,test_4,4.528718959444991,3.714932529068927,5,"[[0, 4, 5], [1, 5, 1], [2, 5, 5], [3, 4, 1], [4, 4, 5]]",0,17,0.3333333333333333
1725,240,0,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 2, 1], [1, 2, 5], [2, 2, 2], [3, 4, 5], [4, 4, 1]]",4,16,0.16666666666666666
1726,240,0,test_6,3.008548735688526,3.4335177562039574,5,"[[0, 2, 1], [1, 2, 1], [2, 2, 1], [3, 2, 1], [4, 2, 1]]",1,15,0.16666666666666666
1727,240,0,test_7,4.102659872274207,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,14,0.6666666666666666
1728,240,0,test_8,4.492134674806647,3.7031791264047493,5,"[[0, 4, 4], [1, 4, 5], [2, 4, 1], [3, 2, 1], [4, 2, 5]]",0,13,0.16666666666666666
1729,240,0,test_9,4.1492307800824815,3.657015065606318,5,"[[0, 4, 5], [1, 2, 1], [2, 2, 5], [3, 4, 5], [3, 4, 1]]",3,12,0.3333333333333333
1730,241,2,test_0,3.430194807552933,3.4574829982140605,5,"[[3, 1, 0], [2, 0, 5], [4, 1, 1], [4, 2, 5], [3, 5, 5]]",4,21,0.16666666666666666
1731,241,2,test_1,2.5297916945787295,3.410602336710381,2,"[[0, 0, 5], [1, 1, 5]]",0,20,0.0
1732,241,2,test_2,3.5999281007395374,3.415543913502901,5,"[[2, 0, 1], [1, 1, 2], [0, 3, 5], [1, 5, 0], [4, 5, 5]]",4,19,0.16666666666666666
1733,241,2,test_3,3.947203480779368,3.4500172230521557,2,"[[0, 3, 5], [0, 0, 1]]",0,18,0.0
1734,241,2,test_4,2.5330420156466986,3.4724273761679676,5,"[[2, 0, 1], [1, 3, 5], [1, 5, 1], [4, 4, 1], [3, 2, 1]]",4,17,0.3333333333333333
1735,241,2,test_5,2.7058919873904954,3.40772670128599,3,"[[0, 0, 5], [1, 0, 3], [2, 1, 0]]",1,16,0.0
1736,241,2,test_6,4.276378583114634,3.2401314833863335,5,"[[3, 3, 5], [4, 0, 5], [4, 0, 1], [4, 2, 1], [2, 1, 5]]",4,15,0.16666666666666666
1737,241,2,test_7,3.8326020671271595,3.4292616006877354,5,"[[0, 0, 2], [1, 0, 1], [0, 5, 5], [3, 5, 0], [3, 0, 1]]",3,14,0.16666666666666666
1738,241,2,test_8,4.494134674806647,3.326649630789971,4,"[[0, 1, 4], [2, 1, 0], [0, 3, 5], [0, 5, 5]]",0,13,0.0
1739,241,2,test_9,4.332025265817761,3.758713378196312,4,"[[2, 4, 1], [3, 3, 0], [3, 0, 0], [2, 2, 4]]",2,12,0.2
1740,242,1,test_0,3.430194807552933,3.863172064116112,5,"[[0, 5, 5], [1, 4, 1], [2, 4, 5], [4, 4, 5], [4, 2, 1]]",4,21,0.6666666666666666
1741,242,1,test_1,3.9206335377372854,3.8215859991234558,3,"[[0, 4, 1], [3, 4, 5], [3, 4, 1]]",3,20,1.0
1742,242,1,test_2,4.179104318830438,3.948276602890945,4,"[[2, 4, 5], [2, 4, 1], [2, 2, 1], [2, 2, 5]]",2,19,0.6
1743,242,1,test_3,3.6590108574319666,3.731594328780007,5,"[[4, 2, 5], [2, 4, 5], [2, 4, 1], [2, 2, 5], [2, 2, 1]]",2,18,0.5
1744,242,1,test_4,4.53271895944499,3.80861037460084,3,"[[0, 4, 5], [0, 4, 1], [0, 2, 5]]",0,17,0.75
1745,242,1,test_5,3.518098472857013,3.499094272472548,5,"[[1, 4, 5], [3, 4, 5], [3, 4, 1], [4, 4, 1], [4, 4, 5]]",4,16,1.0
1746,242,1,test_6,3.267755520533366,3.376874449460059,5,"[[0, 2, 5], [1, 2, 5], [1, 4, 5], [0, 4, 5], [1, 4, 1]]",0,15,0.5
1747,242,1,test_7,3.8326020671271595,3.8567683809018574,5,"[[1, 3, 4], [0, 5, 5], [3, 4, 5], [3, 2, 5], [3, 0, 5]]",3,14,0.16666666666666666
1748,242,1,test_8,3.1190215407518243,3.5387589123278556,5,"[[0, 3, 5], [4, 2, 5], [3, 2, 5], [2, 2, 5], [1, 2, 5]]",1,13,0.16666666666666666
1749,242,1,test_9,3.556753737457473,3.641283295338867,5,"[[0, 2, 5], [0, 4, 5], [0, 2, 1], [0, 4, 1], [0, 0, 1]]",0,12,0.3333333333333333
1750,243,0,test_0,3.870370498244402,3.7031791264047493,5,"[[0, 4, 4], [1, 4, 4], [2, 4, 4], [3, 4, 4], [4, 4, 4]]",0,21,0.16666666666666666
1751,243,0,test_1,2.5237916945787298,3.7031791264047493,5,"[[0, 4, 4], [1, 4, 4], [2, 4, 4], [3, 4, 4], [4, 4, 4]]",0,20,0.16666666666666666
1752,243,0,test_2,4.974507940308268,3.7031791264047493,5,"[[4, 4, 4], [3, 4, 4], [2, 4, 4], [1, 4, 4], [0, 4, 4]]",3,19,0.16666666666666666
1753,243,0,test_3,2.594609340489543,2.767132557190502,5,"[[0, 4, 4], [1, 4, 4], [2, 4, 4], [3, 4, 4], [4, 4, 4]]",3,18,0.16666666666666666
1754,243,0,test_4,5.017721622330666,3.401163603333333,0,[],1,17,0.0
1755,243,0,test_5,3.8826087606527944,3.401163603333333,0,[],3,16,0.0
1756,243,0,test_6,3.423568122773847,3.401163603333333,0,[],2,15,0.0
1757,243,0,test_7,3.715446499517997,3.401163603333333,0,[],4,14,0.0
1758,243,0,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
1759,243,0,test_9,3.1564022861305125,3.401163603333333,0,[],1,12,0.0
